,0
0,3.427348033321547
1,3.3436956050156934
2,3.365973403337376
3,3.387556309565174
4,3.3643026554186117
5,3.3683390611241593
6,3.3701366054368203
7,3.363284157603443
8,3.364956522355656
9,3.3423063025682933
10,3.3636960584890567
11,3.371025671382796
12,3.39334986510191
13,3.3740003274461605
14,3.367396775125538
15,3.3735811177133597
16,3.3598043170870118
17,3.3819145016314742
18,3.329713312090209
19,3.3642885537870746
20,3.3940520562365615
21,3.379041887494163
22,3.4000264691203297
23,3.409702809733413
24,3.396673587416622
25,3.402706920947391
26,3.396597160471742
27,3.36399345777948
28,3.4066650444560307
29,3.3913676321966175
30,3.3656814178035313
31,3.402433551062655
32,3.4112911598234987
33,3.3928189669905713
34,3.387888653419318
35,3.3726438605693434
36,3.3859844250666757
37,3.357474931408017
38,3.4029540329175623
39,3.3667247356669763
40,3.3608425386767156
41,3.3751449762702292
42,3.3682288038699975
43,3.37611114825565
44,3.38274216406756
45,3.3955524850320695
46,3.376705340677178
47,3.3720527326539735
48,3.3750557151735596
49,3.362956275670265
50,3.3909313151646394
51,3.3860057387070057
52,3.3711700494614236
53,3.367013968048488
54,3.3921454479884368
55,3.4000556058319797
56,3.37814631866612
57,3.3800865353532807
58,3.4103526137481923
59,3.370279420004406
60,3.338977662334099
61,3.3673029644630255
62,3.3784130171209497
63,3.3921345457013286
64,3.3772182219439117
65,3.3720739280043652
66,3.3785129518925685
67,3.4073914053507512
68,3.3687067442504177
69,3.3747786654298286
70,3.3814874381822912
71,3.3664497281101493
72,3.372107144186613
73,3.389867199723702
74,3.3873642753512816
75,3.381967239943752
76,3.3713261848243774
77,3.3607946808969453
78,3.393114340029523
79,3.389079381383783
80,3.391980927523733
81,3.3692310083188253
82,3.381802260416026
83,3.3751534385975344
84,3.3806252326327915
85,3.3653393030779526
86,3.3452274456122235
87,3.3538267489877027
88,3.3701906792608813
89,3.369614042782232
90,3.3610769562365768
91,3.399673648848938
92,3.391616049646412
93,3.4202977489383177
94,3.383778464824804
95,3.3727832655673775
96,3.411966053563096
97,3.4097188487457433
98,3.359095798360045
99,3.3716320997645126
100,3.390331381697275
101,3.3765357974868815
102,3.358471219521255
103,3.3888616849953226
104,3.3547141067779465
105,3.4091463799954687
106,3.387804461628735
107,3.402491649196203
108,3.3903192934462836
109,3.3714768071407524
110,3.385025808927639
111,3.376853581259367
112,3.368524153005801
113,3.364297866821289
114,3.340696995546395
115,3.3990967396292406
116,3.3485424383746936
117,3.362663865395867
118,3.365074759583853
119,3.381633512158627
120,3.3731796949872015
121,3.3865596414531716
122,3.377007862596095
123,3.3645463155290463
124,3.359418192988496
125,3.3626891377652517
126,3.4015165276269985
127,3.3954648272850214
128,3.3704465189445907
129,3.397055470851516
130,3.359679549396191
131,3.3705178048739395
132,3.367727211018148
133,3.37174794851661
134,3.381201768595639
135,3.4196269604111698
136,3.387648137492202
137,3.3681586101306435
138,3.40995966376866
139,3.413337857067432
140,3.358348600662153
141,3.3402873850726835
142,3.3770579470460396
143,3.329664956021738
144,3.38364731560636
145,3.3859953340956976
146,3.3602644919123317
147,3.3953003644330337
148,3.3622804190628326
149,3.3911043335049196
150,3.365349539754323
151,3.356191682325231
152,3.3944802897141955
