,0
0,2.369943047202184
1,2.9391286210559735
2,-3.211200137235208
3,0.5361588225233149
4,0.6460333460377508
5,-0.2959078051600995
6,-1.9449652554137877
7,0.037081806544454164
8,1.020464465870519
9,2.8123917670549927
10,-1.3784700865085686
11,0.9572673803835602
12,-1.8889646928832768
13,-1.0304721585965708
14,-1.1546273306889765
15,1.5068445384029931
16,-0.8754515898147502
17,-0.7069140932089568
18,2.5364126248302656
19,1.0261286313993292
20,-0.8945021452792394
21,3.956713952268738
22,-2.9600129397020973
23,3.4234938753089637
24,3.2097627298468177
25,-1.4769005263189305
26,1.6112880195697368
27,-0.6015281872589738
28,2.4967421457495718
29,0.372041830907614
30,2.720414779922941
31,-0.05650704672388724
32,-0.055285996593047566
33,0.5567375087684767
34,4.638947448160761
35,-2.5872236724463735
36,1.6789388842035302
37,-0.0288652562611388
38,1.9613115597847386
39,2.967092054409029
40,0.5648043417676145
41,-3.8696736788124033
42,0.35534522149776065
43,-1.1075284116396078
44,-0.7401663887943117
45,-0.9969281215861568
46,-0.14258009277510897
47,-1.1574572473827605
48,1.6921889577292897
49,-4.314311261167399
50,-2.150976127878488
51,0.4252510892545805
52,0.8132461433564118
53,-1.9126506127689695
54,-2.2652442434322437
55,-3.166706717422379
56,0.49640390316147576
57,2.564577580981949
58,0.25820492077638096
59,-2.4403085449088997
60,2.2170290081214348
61,-2.2137345282270187
62,1.3602170604094777
63,4.332002434358359
64,-0.36495172177176827
65,-2.995495001467211
66,2.6690909398958307
67,1.1142465258915004
68,2.2061102053290456
69,3.6122448013729294
70,0.6458268794626605
71,2.127901534327287
72,-0.11843666801228542
73,2.471897511433619
74,0.5531938533547256
75,-0.2370022328268855
76,0.897205434972791
77,-0.6918563633133239
78,1.0499288142020484
79,-0.035638566055742685
80,-1.363238823699814
81,-1.256299022921073
82,-0.6818641124376753
83,2.6984015502530507
84,-0.5566988789685097
85,-1.6379498941624138
86,0.7273806709243815
87,-1.7241610123741835
88,-1.6658558141854303
89,-0.02690079218546803
90,0.307279965412031
91,2.0835654397075425
92,-1.7515097048910533
93,-1.4076280176864853
94,3.2615395563848106
95,1.1302512241257332
96,1.2896267323460782
97,2.5781429586033875
98,3.023890777803
99,2.4030004717815956
100,0.6323111396756901
101,2.614609423532821
102,-3.076511300000761
103,1.1886060827642486
104,-0.8019923034990324
105,1.5898572979827725
106,-1.7645218775561857
107,-0.2242281800605519
108,0.3448758820099813
109,1.2533357831481937
110,-2.0060209712949053
111,-1.4211074481358006
112,-0.37868212358728787
113,-3.38080957812039
114,1.6946786626198231
115,1.0219574928185748
116,-0.8448912669475573
117,0.4407615366966067
118,0.4475264533987213
119,0.436891956013762
120,-0.5370899452129383
121,0.12272721243470024
122,0.6953824859582783
123,-1.1949712901133767
124,-2.5106264345227327
125,2.931782878690252
126,-3.196288974878345
127,-3.111684762912313
128,1.2350867424595589
129,1.7982648472713878
130,1.5904174541588176
131,5.243893005421423
132,0.08236671924981127
133,-1.7848553856782396
134,-4.526626334204185
135,-2.5607382808261616
136,2.2866425137488977
137,-2.4055798365286862
138,1.2181433270309607
139,3.93506785682328
140,0.6205977341166393
141,4.078679955359589
142,-4.691286902643371
143,0.09168701914384754
144,0.4645849515380997
145,5.795318094499007
146,1.9436733206564694
147,1.9069356285768964
148,-0.3521822722663045
149,3.398263682654314
150,4.001701913263319
151,-0.5077081755537655
152,0.36032653189923475
153,1.6762449991897934
154,1.06370394831704
155,0.6064674958607246
156,-1.7053738381459613
157,-0.27384644618750026
158,-0.9151710239896349
159,2.595388375363275
160,1.667351230632276
161,-2.3968554988210014
162,-0.4798807026930095
163,2.1691880628041886
164,-0.11732517981025192
165,0.12422491493644852
166,-1.7061188793915312
167,-1.5680657483850151
168,-1.5618846422505777
169,0.5448480660482193
170,1.632893075460118
171,-2.3443789367073933
172,4.631846292857124
173,-1.8671432809608224
174,1.0403795928257933
175,-2.11676462822267
176,-1.3293910997067104
177,1.0103834955399358
178,-1.148035444452955
179,-1.8037463771647775
180,2.3661950489871995
181,-3.4489780642135432
182,2.5669321301975
183,2.0540911331314806
184,-1.1470630905155361
185,0.09628873091010734
186,1.6182799357106428
187,-3.4601939922183
188,-1.2894596465374975
189,-4.4158572202351145
190,3.015427512729452
191,5.096587449199152
192,0.8430471241989452
193,-2.3031697589525395
194,1.6853088580968625
195,1.8844520373878233
196,0.5522362223049964
197,3.750507958640687
198,1.2201070759741077
199,3.5408372984853163
200,-1.2418838118481936
201,3.71893420917899
202,-0.9858265600230097
203,2.36684312678878
204,-2.3717729377454098
205,3.102005216243595
206,1.267244975803943
207,0.3438380635575415
208,-0.5924743116580321
209,-3.313697493811807
210,1.230882180421995
211,-0.6681567126414114
212,-2.850025470561887
213,-1.7054566138967098
214,4.495272071523184
215,0.29605048790882815
216,1.9903011596351496
217,-1.5250310853798417
218,2.5286346158286634
219,0.9637540799201446
220,-6.282514851858066
221,-1.6913627977137782
222,1.0423907835558384
223,-1.2879230754877826
224,3.48967584828793
225,1.2238673029961447
226,0.5638731334103885
227,0.09225133137804638
228,1.2310038782910242
229,-2.399564133096738
230,1.5103144397064587
231,-1.3905327173598567
232,2.5104933764671467
233,3.3172556311424253
234,4.292452652831214
235,-0.1313707552049373
236,2.9973873830231184
237,-3.1880638441390654
238,-0.23875684396816507
239,-3.5481163002928655
240,2.445383045882485
241,2.995496985330164
242,0.44356024874024097
243,0.6897009429837532
244,3.6903883907444555
245,0.9071388059145977
246,-2.2010753110314036
247,4.664716342220595
248,1.1406259648819852
249,-4.0791147551057385
250,2.4946801478942184
251,0.2790062227629245
252,1.2699561731559628
253,0.8283340953438147
254,0.840585402004169
255,1.4893033723286322
256,1.3542097919379124
257,-1.4166333780378808
258,-0.8620715263622865
259,2.5479818020711114
260,0.8650930028303383
261,-4.096601401195329
262,0.29972436257253354
263,2.272109049249123
264,-3.136840017623036
265,0.5916695919620624
266,2.244312646309875
267,2.2303195192550014
268,-0.5483706302013052
269,1.557688144922466
270,-2.4636642888096016
271,-5.978787206237725
272,-1.262122002490309
273,3.858549841865326
274,2.5802767727240754
275,0.3577900354318197
276,0.21100507086236836
277,-0.40416985495781477
278,2.257143982169309
279,1.4225434943313664
280,4.671547789208904
281,-2.5937292757764987
282,-3.6489358607147993
283,-3.71786115333298
284,2.950576499013339
285,-0.6677818994917794
286,2.0363406916876174
287,-0.6998124335886098
288,0.36183660791212874
289,-0.28961013673808317
290,-3.705073015359803
291,-2.286054944682195
292,1.3230127997481946
293,5.25757468716415
294,1.2958487485423638
295,2.1370041516082816
296,1.0183388803251863
297,-3.0139623021317123
298,1.8353026507863905
299,-0.7706960415145331
300,-1.5266682882593272
301,2.5102631179037043
302,-4.219340204466015
303,-0.6058422529902361
304,-0.6017978257491251
305,0.17118283679406598
306,0.4541087664695265
307,1.7187924183788639
308,3.6441619145157826
309,3.687302351047744
310,2.1178982829054576
311,0.815879385444568
312,-0.45017241552009735
313,1.2969224437069262
314,-1.2005042949241023
315,2.627540266189592
316,-0.3936476631286571
317,1.3949183522463025
318,1.204913753514225
319,-1.612656890518213
320,-2.692924297837516
321,-1.4795976479631325
322,0.8264475928676287
323,0.7809659603163968
324,0.49319650293206996
325,1.4408908670564473
326,7.76849400062853
327,-2.8061805166004277
328,0.4838923429800721
329,-1.7216664892599143
330,0.5159098615001991
331,-2.403844006099377
332,-1.8344172899895856
333,-1.2436411295386296
334,-0.20062808596323958
335,1.4325271809811004
336,1.6307367818805893
337,-4.035057578442859
338,-2.0198607388816887
339,1.0990377753793008
340,0.9619834140093142
341,4.472688171734455
342,2.2829193390164373
343,-2.578054659554767
344,-0.2216162819508084
345,-1.747630671308491
346,-0.7617678496748675
347,-2.1507116268093545
348,-1.504699473304075
349,-3.32975150906655
350,3.4824533877563453
351,-3.1227159371764843
352,-0.1585546714519324
353,-0.25734693436398964
354,2.6522014625405657
355,3.044600443887427
356,0.2168374861120838
357,-1.4990239228651234
358,3.6019061789631492
359,0.6084119407558118
360,-1.142994830665098
361,-1.4584355892540768
362,-1.240157542745294
363,-1.6823158088871641
364,4.19862562971209
365,-0.8478346086994234
366,0.37831226904653553
367,-0.0939345354774432
368,4.492916954545662
369,0.5695304877721978
370,-1.4937831058406272
371,-1.2136654797378783
372,-3.0733362651202696
373,2.7835608233394393
374,0.8920508554920076
375,-2.142114148628166
376,-1.1027987073619967
377,0.16149037897548604
378,-0.9027945197820207
379,-1.7857873567223594
380,-1.1319665377242687
381,-0.03201907850448642
382,-2.8136661415566344
383,-2.13389335933655
384,0.009250100836735388
385,-0.8678621817244508
386,1.3785503048653729
387,3.231408492000969
388,-4.208259606136398
389,-3.5240314156966273
390,-3.0380465232476905
391,0.9869939444770218
392,-1.6203351347696602
393,-2.046332112583219
394,0.5827498482356419
395,-2.582407318973897
396,0.5728136459025832
397,3.629913461514312
398,-1.8752784478351405
399,0.6337081320893259
400,0.9215247023179082
401,0.6378604117278386
402,2.3013337387817563
403,-2.211690515918913
404,1.4106586845662412
405,3.862189346425413
406,0.9714885161265164
407,1.3650559361444572
408,3.945023719723789
409,0.034122486171181445
410,0.43952564342919054
411,0.7169196096691528
412,-1.3160833282659186
413,3.56820758582523
414,3.5518136531671187
415,1.9480516085610526
416,-0.27724768195588695
417,-1.5239677749036147
418,2.4874524442954673
419,1.8948905388005979
420,-1.948469054756838
421,-1.8295865837417864
422,-1.551047641158476
423,-3.6154902652745964
424,3.3535101977396793
425,-2.6305100243625765
426,-2.1086721262236243
427,-0.884879896108685
428,-3.487362061231643
429,1.9694349211500066
430,3.687496341222055
431,-1.5261324368679547
432,0.17195464200623362
433,-1.7141219045250609
434,-5.446261825218482
435,-0.5903909267809461
436,-3.0670474386636526
437,1.2136675406949518
438,1.4712135883342363
439,-0.6467326759585913
440,0.7931239608019249
441,1.0357026654482535
442,-2.5926854945514908
443,0.9267599680205642
444,2.80094936866224
445,-6.4213235251637935
446,-0.3523577734210348
447,2.7145479548279203
448,-2.7278763211935675
449,-0.25246785451103226
450,0.9099506739291566
451,-0.5556159584497875
452,-0.7274926608337392
453,3.8292028008128827
454,-2.01933898202544
455,0.6742807963652664
456,4.782977840429483
457,-2.787704224562371
458,1.072206101956903
459,0.5163276045993183
460,-4.936572519142558
461,-1.0347507674886085
462,6.506571684090203
463,2.7664956358116313
464,3.89845154706429
465,0.7251199389449392
466,-1.8486829933464193
467,0.5886716656609855
468,0.01750849160625017
469,0.004175946704150251
470,1.3048604587966084
471,-0.9409256753149163
472,0.44717456087084684
473,4.491812246126634
474,0.40837201067061285
475,-1.5772504593144705
476,0.3599960177605786
477,0.767744985558878
478,-1.7348477782042884
479,-0.6826818362498485
480,0.6179138684487543
481,1.2009420885971305
482,2.751939020103596
483,3.026620055287128
484,4.938694913549429
485,-2.8755600589888646
486,1.4155290803545728
487,4.60756841824682
488,1.7476891281874865
489,3.812306341281457
490,1.857129568638476
491,-1.0420241121042724
492,2.5877863227944506
493,4.318882737927019
494,2.5778161556764423
495,-4.4856419197467465
496,-1.7223910213785063
497,6.566669169463263
498,0.5025856616069942
499,0.5746715706310809
500,-0.04401627649148172
501,2.716885419717766
502,2.04215810521832
503,-4.335842178165612
504,-0.6681531225473065
505,0.3595889551657979
506,2.904931237596179
507,-0.07657003676155481
508,1.5373834971120843
509,-2.376781909730458
510,1.6178079589115582
511,-0.4908683918115882
