,0
0,3.377976488638047
1,3.386889781314487
2,3.3852988012652165
3,3.4441827036114767
4,3.4249900331227514
5,3.4249025365687276
6,3.398143895794003
7,3.44629603425151
8,3.4471934926540504
9,3.4539560094897115
10,3.428218035587615
11,3.4456727903116025
12,3.401261740294704
13,3.3873475216961153
14,3.427795053447733
15,3.4089024054667023
16,3.4068930994882067
17,3.3689571425969924
18,3.4390869073205863
19,3.407503802856014
20,3.4289444393854214
21,3.4102411018852097
22,3.356057477181246
23,3.4024892404943627
24,3.3930028900695643
25,3.3885152830256287
26,3.368289085770634
27,3.3879784783851212
28,3.3975892220180874
29,3.457663890328689
30,3.414251000225391
31,3.405115041757304
32,3.42432220368275
33,3.4317772253619983
34,3.4057347700957465
35,3.391882157877356
36,3.4437268981590368
37,3.3690796253920214
38,3.4500610350336696
39,3.4112377338360393
40,3.385602404341906
41,3.4297946001999176
42,3.3848988685019523
43,3.4061528502515777
44,3.418329266472157
45,3.4465906564864524
46,3.386716551523282
47,3.4287067783522422
48,3.4215573829366495
49,3.4183094850849063
50,3.3845076885811776
51,3.42019207189506
52,3.4250130910799865
53,3.4413953624225213
54,3.420236603459846
55,3.4447834914631588
56,3.4268047319279846
57,3.481725365459766
58,3.428556923388209
59,3.3587522243166337
60,3.420332198890745
61,3.4310017355303533
62,3.4190786332275076
63,3.429615356621828
64,3.3975128490085162
65,3.4267329697743785
66,3.388535134896521
67,3.3996541316221185
68,3.4119352093086146
69,3.3600831129863513
70,3.4099631965313595
71,3.3993554519810223
72,3.4191097214166795
73,3.4221340745764097
74,3.4034567057013816
75,3.3821730907901086
76,3.4020667854495406
77,3.4399746212064453
78,3.4119446565681986
79,3.3979777787215912
80,3.432935123884892
81,3.428597848642148
82,3.398276976877129
83,3.3812206631148074
84,3.4584874763586835
85,3.4341032897292187
86,3.4002513009049284
87,3.469194224070767
88,3.4596201944473775
89,3.3934896029053125
90,3.404941952320481
91,3.4028405217707616
92,3.4073503219682943
93,3.4385006133572302
94,3.3838684944996182
95,3.41095747003825
96,3.412994117540688
97,3.411252707626029
98,3.38001581574467
99,3.3917996969198505
100,3.429665941812079
101,3.433719342042977
102,3.3768639399030826
103,3.448723971996945
104,3.379226921763089
105,3.4310092405059343
106,3.414230695420488
107,3.3879230114365604
108,3.3608929688029545
109,3.3962743337479226
110,3.4264117212712306
111,3.4463834750315216
112,3.4055740686186176
113,3.3805014112614726
114,3.409301040718059
115,3.4788398975578247
116,3.4132055586591785
117,3.3914795761549685
118,3.428252068154303
119,3.459395205147162
120,3.359098264674601
121,3.4633716623703434
122,3.4079055001619234
123,3.4025668668869526
124,3.424547710271605
125,3.4359782771770018
126,3.420157966393125
127,3.39831783838934
128,3.4209804320396677
129,3.417657392496928
130,3.4032312965638227
131,3.413181004610037
132,3.3660241950753416
133,3.487377166748047
134,3.3771669190463185
135,3.3691588502310235
136,3.4301793832705383
137,3.4060876522701626
138,3.453197124991135
139,3.4260575893912035
140,3.4206243229402675
141,3.4211534791863056
142,3.4482628925294065
143,3.3706410286665576
144,3.4061330400579695
145,3.4336159492826095
146,3.450116011048344
147,3.4316872532998994
148,3.4096749864691023
149,3.421046793920522
150,3.356912215755041
151,3.447937522878377
152,3.4501204110662855
153,3.4264976218304475
154,3.4408092308779916
155,3.3917157564187725
156,3.4015320260604427
157,3.4448070998056997
158,3.3937745173976475
159,3.404628043309582
160,3.4119811223527767
161,3.368984099831863
162,3.4211948536968477
163,3.463453331459457
164,3.3676824496154
165,3.424214351453021
166,3.381739503007315
167,3.3775895653163253
168,3.4093513838123233
169,3.39297664257432
170,3.414429067646017
171,3.3717124039225834
172,3.389809689362435
173,3.3682338976921335
174,3.3868687496087237
175,3.4324830215816937
176,3.4120493597113994
177,3.3671980351592703
178,3.453368836625989
179,3.4242892510480316
180,3.367767272694252
181,3.4280270935637174
182,3.4493837724308123
183,3.423538113621023
184,3.3490095506290545
185,3.411299022120498
186,3.3926746299763266
187,3.3898527787706234
188,3.3832745650127185
189,3.3957313222566423
190,3.444164695347489
191,3.4276345860988746
192,3.438205285060069
193,3.405753580034545
194,3.416247490439133
195,3.4152617123562146
196,3.3873551780583004
197,3.4448680847040487
198,3.392639572638779
199,3.3912093149052795
200,3.443547838451317
201,3.4733395006478904
202,3.4036183087562226
203,3.4090941981975096
204,3.3831304094172383
205,3.4117981731738407
206,3.404394493004963
207,3.4413747873281757
208,3.430567561813982
209,3.3861819760045537
210,3.393588625679899
211,3.424910134705296
212,3.4152554944732194
213,3.3956037450265764
214,3.4282353224668527
215,3.410901290285557
216,3.4048637252846845
217,3.4158745100075296
218,3.360383889975462
219,3.41507686808667
220,3.4395273792100136
221,3.453994466590391
222,3.412236348522353
223,3.470686072861934
224,3.421857937442613
225,3.3341189546266374
226,3.406733460781813
227,3.4097473431369028
228,3.409600935742297
229,3.4065281394821207
230,3.4406376914683836
231,3.413206209560286
232,3.4371323640671365
233,3.4127574953750965
234,3.3317230611962954
235,3.4226803185087857
236,3.383845033866274
237,3.3944485500110146
238,3.3861858716047823
239,3.4620389895451407
240,3.4371217633274345
241,3.480505618460687
